gastLabel,episodeLabel,date,anzahl
Elmar Theveßen,Markus Lanz 08.09.2015,2015-09-08T00:00:00Z,25
Elmar Theveßen,Markus Lanz 31.08.2016,2016-08-31T00:00:00Z,25
Elmar Theveßen,Markus Lanz 13.10.2016,2016-10-13T00:00:00Z,25
Elmar Theveßen,Markus Lanz - Spezial 21.12.2016,2016-12-21T00:00:00Z,25
Elmar Theveßen,Markus Lanz 11.01.2017,2017-01-11T00:00:00Z,25
Ralf Stegner,Markus Lanz 25.01.2017,2017-01-25T00:00:00Z,25
Elmar Theveßen,Markus Lanz 16.02.2017,2017-02-16T00:00:00Z,25
Elmar Theveßen,Markus Lanz 13.04.2017,2017-04-13T00:00:00Z,25
Ralf Stegner,Markus Lanz 01.06.2017,2017-06-01T00:00:00Z,25
Elmar Theveßen,Markus Lanz 22.08.2017,2017-08-22T00:00:00Z,25
Ralf Stegner,Markus Lanz 28.11.2017,2017-11-28T00:00:00Z,25
Elmar Theveßen,Markus Lanz 12.12.2017,2017-12-12T00:00:00Z,25
Ralf Stegner,Markus Lanz 01.03.2018,2018-03-01T00:00:00Z,25
Ralf Stegner,Markus Lanz 20.06.2018,2018-06-20T00:00:00Z,25
Elmar Theveßen,Markus Lanz 28.08.2018,2018-08-28T00:00:00Z,25
Elmar Theveßen,Markus Lanz 06.11.2018,2018-11-06T00:00:00Z,25
Ralf Stegner,Markus Lanz 28.05.2019,2019-05-28T00:00:00Z,25
Elmar Theveßen,Markus Lanz 22.08.2019,2019-08-22T00:00:00Z,25
Ralf Stegner,Markus Lanz 03.12.2019,2019-12-03T00:00:00Z,25
Elmar Theveßen,Markus Lanz 11.12.2019,2019-12-11T00:00:00Z,25
Elmar Theveßen,Markus Lanz 18.02.2020,2020-02-18T00:00:00Z,25
Ralf Stegner,Markus Lanz 26.05.2020,2020-05-26T00:00:00Z,25
Elmar Theveßen,Markus Lanz 05.05.2021,2021-05-05T00:00:00Z,25
Ralf Stegner,Markus Lanz 08.09.2021,2021-09-08T00:00:00Z,25
Ralf Stegner,Markus Lanz 24.11.2021,2021-11-24T00:00:00Z,25
Ralf Stegner,Markus Lanz 13.01.2022,2022-01-13T00:00:00Z,25
Ralf Stegner,Markus Lanz 02.03.2022,2022-03-02T00:00:00Z,25
Ralf Stegner,Markus Lanz 20.04.2022,2022-04-20T00:00:00Z,25
Ralf Stegner,Markus Lanz 28.06.2022,2022-06-28T00:00:00Z,25
Ralf Stegner,Markus Lanz 15.09.2022,2022-09-15T00:00:00Z,25
Elmar Theveßen,Markus Lanz 01.11.2022,2022-11-01T00:00:00Z,25
Elmar Theveßen,Markus Lanz 15.02.2023,2023-02-15T00:00:00Z,25
Ralf Stegner,Markus Lanz 16.02.2023,2023-02-16T00:00:00Z,25
Elmar Theveßen,Markus Lanz 30.08.2023,2023-08-30T00:00:00Z,25
Ralf Stegner,Markus Lanz 12.09.2023,2023-09-12T00:00:00Z,25
Elmar Theveßen,Markus Lanz 14.12.2023,2023-12-14T00:00:00Z,25
Ralf Stegner,Markus Lanz 10.01.2024,2024-01-10T00:00:00Z,25
Ralf Stegner,Markus Lanz 28.02.2024,2024-02-28T00:00:00Z,25
Ralf Stegner,Markus Lanz 02.05.2024,2024-05-02T00:00:00Z,25
Ralf Stegner,Markus Lanz 09.07.2024,2024-07-09T00:00:00Z,25
Ralf Stegner,Markus Lanz 13.11.2024,2024-11-13T00:00:00Z,25
Elmar Theveßen,Markus Lanz 19.11.2024,2024-11-19T00:00:00Z,25
Dirk Steffens,Markus Lanz 07.07.2009,2009-07-07T00:00:00Z,24
Dirk Steffens,Markus Lanz 19.11.2009,2009-11-19T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 13.01.2010,2010-01-13T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 04.03.2010,2010-03-04T00:00:00Z,24
Dirk Steffens,Markus Lanz 09.03.2010,2010-03-09T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 03.06.2010,2010-06-03T00:00:00Z,24
Dirk Steffens,Markus Lanz 09.06.2010,2010-06-09T00:00:00Z,24
Dirk Steffens,Markus Lanz 15.03.2011,2011-03-15T00:00:00Z,24
Dirk Steffens,Markus Lanz 01.06.2011,2011-06-01T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 13.10.2011,2011-10-13T00:00:00Z,24
Dirk Steffens,Markus Lanz 25.01.2012,2012-01-25T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 13.03.2012,2012-03-13T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 22.05.2012,2012-05-22T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 14.06.2012,2012-06-14T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 15.01.2013,2013-01-15T00:00:00Z,24
Dirk Steffens,Markus Lanz 30.01.2013,2013-01-30T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 27.06.2013,2013-06-27T00:00:00Z,24
Dirk Steffens,Markus Lanz 25.07.2013,2013-07-25T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 26.09.2013,2013-09-26T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 04.03.2014,2014-03-04T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 03.06.2014,2014-06-03T00:00:00Z,24
Dirk Steffens,Markus Lanz 24.07.2014,2014-07-24T00:00:00Z,24
Dirk Steffens,Markus Lanz 24.09.2014,2014-09-24T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 02.10.2014,2014-10-02T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 18.08.2015,2015-08-18T00:00:00Z,24
Dirk Steffens,Markus Lanz 19.08.2015,2015-08-19T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 12.01.2016,2016-01-12T00:00:00Z,24
Dirk Steffens,Markus Lanz 20.01.2016,2016-01-20T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 22.03.2016,2016-03-22T00:00:00Z,24
Dirk Steffens,Markus Lanz 31.08.2016,2016-08-31T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 25.10.2016,2016-10-25T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 10.01.2017,2017-01-10T00:00:00Z,24
Dirk Steffens,Markus Lanz 21.02.2017,2017-02-21T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 18.05.2017,2017-05-18T00:00:00Z,24
Dirk Steffens,Markus Lanz 04.07.2017,2017-07-04T00:00:00Z,24
Dirk Steffens,Markus Lanz 07.12.2017,2017-12-07T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 06.02.2018,2018-02-06T00:00:00Z,24
Dirk Steffens,Markus Lanz 21.02.2018,2018-02-21T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 11.07.2018,2018-07-11T00:00:00Z,24
Dirk Steffens,Markus Lanz 11.09.2018,2018-09-11T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 27.11.2018,2018-11-27T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 23.01.2019,2019-01-23T00:00:00Z,24
Dirk Steffens,Markus Lanz 05.02.2019,2019-02-05T00:00:00Z,24
Dirk Steffens,Markus Lanz 08.05.2019,2019-05-08T00:00:00Z,24
Dirk Steffens,Markus Lanz 25.02.2020,2020-02-25T00:00:00Z,24
Dirk Steffens,Markus Lanz 13.05.2020,2020-05-13T00:00:00Z,24
Dirk Steffens,Markus Lanz 09.06.2020,2020-06-09T00:00:00Z,24
Wolfgang Bosbach,Markus Lanz 17.06.2020,2020-06-17T00:00:00Z,24
Melanie Amann,Markus Lanz 15.03.2016,2016-03-15T00:00:00Z,23
Melanie Amann,Markus Lanz 04.05.2016,2016-05-04T00:00:00Z,23
Melanie Amann,Markus Lanz 24.01.2017,2017-01-24T00:00:00Z,23
Melanie Amann,Markus Lanz 01.03.2017,2017-03-01T00:00:00Z,23
Melanie Amann,Markus Lanz 21.09.2017,2017-09-21T00:00:00Z,23
Claudia Kade,Markus Lanz 08.02.2018,2018-02-08T00:00:00Z,23
Melanie Amann,Markus Lanz 20.02.2018,2018-02-20T00:00:00Z,23
Claudia Kade,Markus Lanz 12.04.2018,2018-04-12T00:00:00Z,23
Melanie Amann,Markus Lanz 31.05.2018,2018-05-31T00:00:00Z,23
Claudia Kade,Markus Lanz 20.06.2018,2018-06-20T00:00:00Z,23
Claudia Kade,Markus Lanz 14.08.2018,2018-08-14T00:00:00Z,23
Melanie Amann,Markus Lanz 24.10.2018,2018-10-24T00:00:00Z,23
Claudia Kade,Markus Lanz 14.11.2018,2018-11-14T00:00:00Z,23
Melanie Amann,Markus Lanz 12.12.2018,2018-12-12T00:00:00Z,23
Claudia Kade,Markus Lanz 08.01.2019,2019-01-08T00:00:00Z,23
Claudia Kade,Markus Lanz 28.02.2019,2019-02-28T00:00:00Z,23
Melanie Amann,Markus Lanz 10.04.2019,2019-04-10T00:00:00Z,23
Claudia Kade,Markus Lanz 18.04.2019,2019-04-18T00:00:00Z,23
Claudia Kade,Markus Lanz 05.06.2019,2019-06-05T00:00:00Z,23
Melanie Amann,Markus Lanz 25.06.2019,2019-06-25T00:00:00Z,23
Melanie Amann,Markus Lanz 07.08.2019,2019-08-07T00:00:00Z,23
Claudia Kade,Markus Lanz 17.09.2019,2019-09-17T00:00:00Z,23
Claudia Kade,Markus Lanz 14.11.2019,2019-11-14T00:00:00Z,23
Claudia Kade,Markus Lanz 03.12.2019,2019-12-03T00:00:00Z,23
Melanie Amann,Markus Lanz 04.12.2019,2019-12-04T00:00:00Z,23
Claudia Kade,Markus Lanz 16.01.2020,2020-01-16T00:00:00Z,23
Helene Bubrowski,Markus Lanz 23.01.2020,2020-01-23T00:00:00Z,23
Michael Bröcker,Markus Lanz 29.01.2020,2020-01-29T00:00:00Z,23
Claudia Kade,Markus Lanz 13.02.2020,2020-02-13T00:00:00Z,23
Helene Bubrowski,Markus Lanz 04.03.2020,2020-03-04T00:00:00Z,23
Claudia Kade,Markus Lanz 12.05.2020,2020-05-12T00:00:00Z,23
Claudia Kade,Markus Lanz 17.09.2020,2020-09-17T00:00:00Z,23
Claudia Kade,Markus Lanz 05.01.2021,2021-01-05T00:00:00Z,23
Helene Bubrowski,Markus Lanz 30.03.2021,2021-03-30T00:00:00Z,23
Melanie Amann,Markus Lanz 07.04.2021,2021-04-07T00:00:00Z,23
Helene Bubrowski,Markus Lanz 14.04.2021,2021-04-14T00:00:00Z,23
Helene Bubrowski,Markus Lanz 14.07.2021,2021-07-14T00:00:00Z,23
Michael Bröcker,Markus Lanz 09.09.2021,2021-09-09T00:00:00Z,23
Helene Bubrowski,Markus Lanz 30.09.2021,2021-09-30T00:00:00Z,23
Helene Bubrowski,Markus Lanz 14.10.2021,2021-10-14T00:00:00Z,23
Melanie Amann,Markus Lanz 21.10.2021,2021-10-21T00:00:00Z,23
Claudia Kade,Markus Lanz 09.11.2021,2021-11-09T00:00:00Z,23
Michael Bröcker,Markus Lanz 10.11.2021,2021-11-10T00:00:00Z,23
Helene Bubrowski,Markus Lanz 01.02.2022,2022-02-01T00:00:00Z,23
Claudia Kade,Markus Lanz 08.02.2022,2022-02-08T00:00:00Z,23
Michael Bröcker,Markus Lanz 15.02.2022,2022-02-15T00:00:00Z,23
Claudia Kade,Markus Lanz 25.02.2022,2022-02-25T00:00:00Z,23
Helene Bubrowski,Markus Lanz 03.03.2022,2022-03-03T00:00:00Z,23
Helene Bubrowski,Markus Lanz 12.04.2022,2022-04-12T00:00:00Z,23
Claudia Kade,Markus Lanz 27.04.2022,2022-04-27T00:00:00Z,23
Michael Bröcker,Markus Lanz 10.05.2022,2022-05-10T00:00:00Z,23
Helene Bubrowski,Markus Lanz 11.05.2022,2022-05-11T00:00:00Z,23
Michael Bröcker,Markus Lanz 08.06.2022,2022-06-08T00:00:00Z,23
Claudia Kade,Markus Lanz 15.06.2022,2022-06-15T00:00:00Z,23
Michael Bröcker,Markus Lanz 31.08.2022,2022-08-31T00:00:00Z,23
Helene Bubrowski,Markus Lanz 01.09.2022,2022-09-01T00:00:00Z,23
Melanie Amann,Markus Lanz 29.09.2022,2022-09-29T00:00:00Z,23
Claudia Kade,Markus Lanz 04.10.2022,2022-10-04T00:00:00Z,23
Michael Bröcker,Markus Lanz 06.10.2022,2022-10-06T00:00:00Z,23
Helene Bubrowski,Markus Lanz 03.11.2022,2022-11-03T00:00:00Z,23
Michael Bröcker,Markus Lanz 15.11.2022,2022-11-15T00:00:00Z,23
Michael Bröcker,Markus Lanz 06.12.2022,2022-12-06T00:00:00Z,23
Melanie Amann,Markus Lanz 07.12.2022,2022-12-07T00:00:00Z,23
Helene Bubrowski,Markus Lanz 13.12.2022,2022-12-13T00:00:00Z,23
Helene Bubrowski,Markus Lanz 08.02.2023,2023-02-08T00:00:00Z,23
Michael Bröcker,Markus Lanz 29.03.2023,2023-03-29T00:00:00Z,23
Michael Bröcker,Markus Lanz 13.04.2023,2023-04-13T00:00:00Z,23
Helene Bubrowski,Markus Lanz 20.04.2023,2023-04-20T00:00:00Z,23
Helene Bubrowski,Markus Lanz 16.05.2023,2023-05-16T00:00:00Z,23
Michael Bröcker,Markus Lanz 24.05.2023,2023-05-24T00:00:00Z,23
Melanie Amann,Markus Lanz 25.05.2023,2023-05-25T00:00:00Z,23
Helene Bubrowski,Markus Lanz 08.06.2023,2023-06-08T00:00:00Z,23
Michael Bröcker,Markus Lanz 11.07.2023,2023-07-11T00:00:00Z,23
Melanie Amann,Markus Lanz 29.08.2023,2023-08-29T00:00:00Z,23
Helene Bubrowski,Markus Lanz 30.08.2023,2023-08-30T00:00:00Z,23
Michael Bröcker,Markus Lanz 07.09.2023,2023-09-07T00:00:00Z,23
Michael Bröcker,Markus Lanz 23.11.2023,2023-11-23T00:00:00Z,23
Melanie Amann,Markus Lanz 08.02.2024,2024-02-08T00:00:00Z,23
Michael Bröcker,Markus Lanz 15.02.2024,2024-02-15T00:00:00Z,23
Helene Bubrowski,Markus Lanz 22.02.2024,2024-02-22T00:00:00Z,23
Michael Bröcker,Markus Lanz 03.04.2024,2024-04-03T00:00:00Z,23
Michael Bröcker,Markus Lanz 30.04.2024,2024-04-30T00:00:00Z,23
Melanie Amann,Markus Lanz 28.05.2024,2024-05-28T00:00:00Z,23
Helene Bubrowski,Markus Lanz 06.06.2024,2024-06-06T00:00:00Z,23
Michael Bröcker,Markus Lanz 13.06.2024,2024-06-13T00:00:00Z,23
Michael Bröcker,Markus Lanz 12.09.2024,2024-09-12T00:00:00Z,23
Melanie Amann,Markus Lanz 19.09.2024,2024-09-19T00:00:00Z,23
Michael Bröcker,Markus Lanz 10.10.2024,2024-10-10T00:00:00Z,23
Helene Bubrowski,Markus Lanz 16.10.2024,2024-10-16T00:00:00Z,23
Melanie Amann,Markus Lanz 12.11.2024,2024-11-12T00:00:00Z,23
Michael Bröcker,Markus Lanz 20.11.2024,2024-11-20T00:00:00Z,23
Helene Bubrowski,Markus Lanz 21.11.2024,2024-11-21T00:00:00Z,23
Manfred Lütz,Markus Lanz 03.12.2009,2009-12-03T00:00:00Z,22
Manfred Lütz,Markus Lanz 30.03.2010,2010-03-30T00:00:00Z,22
Manfred Lütz,Markus Lanz 28.10.2010,2010-10-28T00:00:00Z,22
Manfred Lütz,Markus Lanz 08.12.2010,2010-12-08T00:00:00Z,22
Manfred Lütz,Markus Lanz 05.05.2011,2011-05-05T00:00:00Z,22
Manfred Lütz,Markus Lanz 20.09.2011,2011-09-20T00:00:00Z,22
Gerhart Baum,Markus Lanz 26.01.2012,2012-01-26T00:00:00Z,22
Gerhart Baum,Markus Lanz 24.04.2012,2012-04-24T00:00:00Z,22
Marcel Reif,Markus Lanz 21.08.2012,2012-08-21T00:00:00Z,22
Jürgen Trittin,Markus Lanz 04.09.2012,2012-09-04T00:00:00Z,22
Gerhart Baum,Markus Lanz 01.11.2012,2012-11-01T00:00:00Z,22
Manfred Lütz,Markus Lanz 13.11.2012,2012-11-13T00:00:00Z,22
Jürgen Trittin,Markus Lanz 04.06.2013,2013-06-04T00:00:00Z,22
Manfred Lütz,Markus Lanz 03.07.2013,2013-07-03T00:00:00Z,22
Marcel Reif,Markus Lanz 24.07.2013,2013-07-24T00:00:00Z,22
Jürgen Trittin,Markus Lanz 28.11.2013,2013-11-28T00:00:00Z,22
Marcel Reif,Markus Lanz 15.04.2014,2014-04-15T00:00:00Z,22
Jürgen Trittin,Markus Lanz 18.09.2014,2014-09-18T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 28.10.2014,2014-10-28T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 16.12.2014,2014-12-16T00:00:00Z,22
Gerhart Baum,Markus Lanz 12.02.2015,2015-02-12T00:00:00Z,22
Marcel Reif,Markus Lanz 24.03.2015,2015-03-24T00:00:00Z,22
Manfred Lütz,Markus Lanz 10.11.2015,2015-11-10T00:00:00Z,22
Gerhart Baum,Markus Lanz 16.02.2016,2016-02-16T00:00:00Z,22
Marcel Reif,Markus Lanz 09.03.2016,2016-03-09T00:00:00Z,22
Marcel Reif,Markus Lanz 14.06.2016,2016-06-14T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 15.06.2016,2016-06-15T00:00:00Z,22
Marcel Reif,Markus Lanz 14.09.2016,2016-09-14T00:00:00Z,22
Manfred Lütz,Markus Lanz 18.10.2016,2016-10-18T00:00:00Z,22
Jürgen Trittin,Markus Lanz 08.02.2017,2017-02-08T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 15.02.2017,2017-02-15T00:00:00Z,22
Marcel Reif,Markus Lanz 15.03.2017,2017-03-15T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 28.03.2017,2017-03-28T00:00:00Z,22
Marcel Reif,Markus Lanz 12.04.2017,2017-04-12T00:00:00Z,22
Gerhart Baum,Markus Lanz 27.04.2017,2017-04-27T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 18.05.2017,2017-05-18T00:00:00Z,22
Jürgen Trittin,Markus Lanz 14.06.2017,2017-06-14T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 11.07.2017,2017-07-11T00:00:00Z,22
Marcel Reif,Markus Lanz 18.10.2017,2017-10-18T00:00:00Z,22
Gerhart Baum,Markus Lanz 30.11.2017,2017-11-30T00:00:00Z,22
Manfred Lütz,Markus Lanz 27.02.2018,2018-02-27T00:00:00Z,22
Marcel Reif,Markus Lanz 06.03.2018,2018-03-06T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 08.03.2018,2018-03-08T00:00:00Z,22
Marcel Reif,Markus Lanz 15.05.2018,2018-05-15T00:00:00Z,22
Manfred Lütz,Markus Lanz 07.06.2018,2018-06-07T00:00:00Z,22
Marcel Reif,Markus Lanz 13.06.2018,2018-06-13T00:00:00Z,22
Marcel Reif,Markus Lanz 03.07.2018,2018-07-03T00:00:00Z,22
Jürgen Trittin,Markus Lanz 29.08.2018,2018-08-29T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 04.09.2018,2018-09-04T00:00:00Z,22
Marcel Reif,Markus Lanz 06.09.2018,2018-09-06T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 02.10.2018,2018-10-02T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 19.12.2018,2018-12-19T00:00:00Z,22
Marcel Reif,Markus Lanz 30.01.2019,2019-01-30T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 12.03.2019,2019-03-12T00:00:00Z,22
Manfred Lütz,Markus Lanz 20.03.2019,2019-03-20T00:00:00Z,22
Jürgen Trittin,Markus Lanz 26.03.2019,2019-03-26T00:00:00Z,22
Marcel Reif,Markus Lanz 23.05.2019,2019-05-23T00:00:00Z,22
Manfred Lütz,Markus Lanz 30.05.2019,2019-05-30T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 19.06.2019,2019-06-19T00:00:00Z,22
Gerhart Baum,Markus Lanz 10.10.2019,2019-10-10T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 10.10.2019,2019-10-10T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 17.12.2019,2019-12-17T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 16.01.2020,2020-01-16T00:00:00Z,22
Gerhart Baum,Markus Lanz 13.02.2020,2020-02-13T00:00:00Z,22
Marcel Reif,Markus Lanz 18.02.2020,2020-02-18T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 18.02.2020,2020-02-18T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 20.02.2020,2020-02-20T00:00:00Z,22
Manfred Lütz,Markus Lanz 17.03.2020,2020-03-17T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 05.05.2020,2020-05-05T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 21.05.2020,2020-05-21T00:00:00Z,22
Gerhart Baum,Markus Lanz 27.05.2020,2020-05-27T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 01.09.2020,2020-09-01T00:00:00Z,22
Manfred Lütz,Markus Lanz 17.09.2020,2020-09-17T00:00:00Z,22
Gerhart Baum,Markus Lanz 17.12.2020,2020-12-17T00:00:00Z,22
Manfred Lütz,Markus Lanz 17.12.2020,2020-12-17T00:00:00Z,22
Jürgen Trittin,Markus Lanz 18.02.2021,2021-02-18T00:00:00Z,22
Gerhart Baum,Markus Lanz 21.04.2021,2021-04-21T00:00:00Z,22
Jürgen Trittin,Markus Lanz 20.05.2021,2021-05-20T00:00:00Z,22
Marcel Reif,Markus Lanz 23.06.2021,2021-06-23T00:00:00Z,22
Marcel Reif,Markus Lanz 07.07.2021,2021-07-07T00:00:00Z,22
Gerhart Baum,Markus Lanz 07.09.2021,2021-09-07T00:00:00Z,22
Jürgen Trittin,Markus Lanz 22.09.2021,2021-09-22T00:00:00Z,22
Gerhart Baum,Markus Lanz 29.09.2021,2021-09-29T00:00:00Z,22
Jürgen Trittin,Markus Lanz 12.10.2021,2021-10-12T00:00:00Z,22
Gerhart Baum,Markus Lanz 27.10.2021,2021-10-27T00:00:00Z,22
Jürgen Trittin,Markus Lanz 24.11.2021,2021-11-24T00:00:00Z,22
Manfred Lütz,Markus Lanz 02.02.2022,2022-02-02T00:00:00Z,22
Gerhart Baum,Markus Lanz 24.02.2022,2022-02-24T00:00:00Z,22
Jürgen Trittin,Markus Lanz 25.02.2022,2022-02-25T00:00:00Z,22
Manfred Lütz,Markus Lanz 11.05.2022,2022-05-11T00:00:00Z,22
Jürgen Trittin,Markus Lanz 12.05.2022,2022-05-12T00:00:00Z,22
Gerhart Baum,Markus Lanz 30.06.2022,2022-06-30T00:00:00Z,22
Marcel Reif,Markus Lanz 19.10.2022,2022-10-19T00:00:00Z,22
Gerhart Baum,Markus Lanz 02.11.2022,2022-11-02T00:00:00Z,22
Jürgen Trittin,Markus Lanz 06.12.2022,2022-12-06T00:00:00Z,22
Olaf Sundermeyer,Markus Lanz 07.12.2022,2022-12-07T00:00:00Z,22
Gerhart Baum,Markus Lanz - Das Jahr 2022,2022-12-15T00:00:00Z,22
Jürgen Trittin,Markus Lanz 02.02.2023,2023-02-02T00:00:00Z,22
Jürgen Trittin,Markus Lanz 18.04.2023,2023-04-18T00:00:00Z,22
Jürgen Trittin,Markus Lanz 21.06.2023,2023-06-21T00:00:00Z,22
Manfred Lütz,Markus Lanz 20.07.2023,2023-07-20T00:00:00Z,22
Jürgen Trittin,Markus Lanz 30.08.2023,2023-08-30T00:00:00Z,22
Manfred Lütz,Markus Lanz 28.09.2023,2023-09-28T00:00:00Z,22
Gerhart Baum,Markus Lanz 08.11.2023,2023-11-08T00:00:00Z,22
Jürgen Trittin,Markus Lanz 30.11.2023,2023-11-30T00:00:00Z,22
Jürgen Trittin,Markus Lanz 29.02.2024,2024-02-29T00:00:00Z,22
Manfred Lütz,Markus Lanz 04.04.2024,2024-04-04T00:00:00Z,22
Gerhart Baum,Markus Lanz 23.05.2024,2024-05-23T00:00:00Z,22
Marcel Reif,Markus Lanz 19.06.2024,2024-06-19T00:00:00Z,22
Gerhart Baum,Markus Lanz 25.07.2024,2024-07-25T00:00:00Z,22
Sahra Wagenknecht,Markus Lanz 07.06.2011,2011-06-07T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 03.05.2012,2012-05-03T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 13.09.2012,2012-09-13T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 27.09.2012,2012-09-27T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 27.02.2013,2013-02-27T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 16.01.2014,2014-01-16T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 02.03.2016,2016-03-02T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 21.04.2016,2016-04-21T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 08.06.2016,2016-06-08T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 11.10.2016,2016-10-11T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 17.01.2017,2017-01-17T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 19.01.2017,2017-01-19T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 16.05.2017,2017-05-16T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 13.09.2017,2017-09-13T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 04.10.2017,2017-10-04T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 23.01.2018,2018-01-23T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 29.03.2018,2018-03-29T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 15.11.2018,2018-11-15T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 09.01.2019,2019-01-09T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 06.03.2019,2019-03-06T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 02.04.2019,2019-04-02T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 06.06.2019,2019-06-06T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 29.08.2019,2019-08-29T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 12.09.2019,2019-09-12T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 29.10.2019,2019-10-29T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 19.11.2019,2019-11-19T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 02.06.2020,2020-06-02T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 02.07.2020,2020-07-02T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 08.10.2020,2020-10-08T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 21.01.2021,2021-01-21T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 17.02.2021,2021-02-17T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 13.07.2021,2021-07-13T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 05.10.2021,2021-10-05T00:00:00Z,21
Markus Feldenkirchen,Markus Lanz 06.10.2021,2021-10-06T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 03.02.2022,2022-02-03T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 19.05.2022,2022-05-19T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 20.09.2022,2022-09-20T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 21.02.2023,2023-02-21T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 19.09.2023,2023-09-19T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 17.01.2024,2024-01-17T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 27.06.2024,2024-06-27T00:00:00Z,21
Sahra Wagenknecht,Markus Lanz 25.09.2024,2024-09-25T00:00:00Z,21
